Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
DGT,Quest Diagnostics - Riverside Day Street,33.9318202,-117.2794016,"6485 Day St Ste 102, Riverside, CA, 92507",6485 Day St Ste 102,Riverside,CA,92507,Riverside,951-201-8724,951-656-8245,Monday-Friday 7:00 am-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/6485+Day+St+Ste+102,+Riverside,+CA,+92507,+USA/",DGX:NYSE,ATtYBwKdlZqFJ1dtXeWrP_73rQvyq02673DPLs-RkC_u7v_oq-YuqONwxX1zvNQaKX_QKbvdSBWyQp6zlXJodEO1ChtKfIpspjNoSK_gvwr-kATU9KtTyqR9vYi-YPwv-Krk6XVTzIB458rUxek1alR9Oc5zHUDD9jt20cslMJ6sbOct2btK,12
PE6,Quest Diagnostics - Riverside Jackson ,33.9275942,-117.440817,"3975 Jackson St Ste 100, Riverside, CA, 92503",3975 Jackson St Ste 100,Riverside,CA,92503,Riverside,951-354-2048,951-324-8090,Monday-Friday 8:00 am-4:00 pm|sa 7:30 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3975+Jackson+St+Ste+100,+Riverside,+CA,+92503,+USA/",DGX:NYSE,ATtYBwIeG42rOgEzPd2JG6Kx13bYP--oAnuAntwN5eQS4jsBYUwR2fZJdcy5LxnjLjbYjYPHm6VDY6qMztQ8dYfZplMAJLvy67-kXh3HuxexAi1LLkURx1JHutlsdIhebczFWgD5pkPQjvhB2zVrZIPCKX429ZyF-kr91EN9hj3X6SlBieZx,12
XWX,Quest Diagnostics - Riverview,27.793231,-82.329057,"13143 Vail Ridge Dr Bldg 6, Riverview, FL, 33579",13143 Vail Ridge Dr Bldg 6,Riverview,FL,33579,Hillsborough,813-672-6208,813-677-1819,Monday-Friday 6:30 am-3:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/13143+Vail+Ridge+Dr+Bldg+6,+Riverview,+FL,+33579,+USA/",DGX:NYSE,ATtYBwJsY1FLnXxfK7FGZVx3yDZhBoyWeBJFf5NpywB1mPDlr9ZLdDOUnQszIhly3spsvZ5Oy9emtidzoo0RLnq1fQKfuYqlcd26s6pawcnDhsk5gQic9_mW_H6Q-c_FKLaDO1FfpdBN9kV6LjHubwGgZmKuDKPuN6cVGilSWNwh12_65Niy,3
K8T,Quest Diagnostics - Riverview Fort St,42.1697703,-83.1915681,"19020 Fort St, Riverview, MI, 48193",19020 Fort St,Riverview,MI,48193,Wayne,734-309-3736,734-479-2848,Monday-Friday 7:30 am-6:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/19020+Fort+St,+Riverview,+MI,+48193,+USA/",DGX:NYSE,,7
HK4,Quest Diagnostics - Roanoke Brambleton ,37.2358381,-80.0053053,"3707 Brambleton Ave Suite 1, Roanoke, VA, 24018",3707 Brambleton Ave Suite 1,Roanoke,VA,24018,Roanoke,540-725-7860,540-725-7861,Monday-Friday 7:30 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3707+Brambleton+Ave+Suite+1,+Roanoke,+VA,+24018,+USA/",DGX:NYSE,ATtYBwI-AX5wB3qVSCrwiirgb6DnBJ7qmpwTHFPUJXKP6vVSbPrFeNxuO9bzBrB73OQeq8JRlO4o-rwITI98SWKTtKX1CaH8CVDoEyLCgZblNaA7Ef7e9WlIVB9QQ6tyEN3OCu4j1Fm-EztvhALZ1pxmcO_tjtDdXagjRD6a84GF04hbU5eB,2
HJ4,Quest Diagnostics - Roanoke Crystal Spring,37.250518,-79.945792,"2001 Crystal Spring Ave Sw Suite 120, Roanoke, VA, 24014",2001 Crystal Spring Ave Sw Suite 120,Roanoke,VA,24014,Roanoke city,540-655-0489,540-853-0875,Monday-Friday 7:00 am-6:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2001+Crystal+Spring+Ave+Sw+Suite+120,+Roanoke,+VA,+24014,+USA/",DGX:NYSE,ATtYBwJtn7Ri7IuGEq42E0v__bX-dzzZ-iJIE4lEMcVk3MIJsuQDI3MLxhJtKnqmAoxaZa0wFqXwHH-Y2div8a5Bm-yIVO34sdTmqW-f_iXoF9xX4eQwEqYiIKh_EZt7qwqBNt7Y3NrhwKGKnldVmlh9htxaFgaPFisQmfkHTdylmGkkuscL,2
SJ7,Quest Diagnostics - Roanoke Elm Avenue ,37.2662132,-79.9397093,"101 Elm Ave 4th Floor, Roanoke, VA, 24013",101 Elm Ave 4th Floor,Roanoke,VA,24013,Roanoke city,540-985-8401,540-344-0432,Monday-Friday 7:30 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/101+Elm+Ave+4th+Floor,+Roanoke,+VA,+24013,+USA/",DGX:NYSE,ATtYBwKMr7F_7ILr9JX1r79rn5_nAuAwZ-vv9rpKvWQ8odJdSUPCnB7qCceHSD19YsyBD8fX8mImWSOo6SHwrQxjvKQMfkWq_kv78Q8cYck7UwXxUtCnpqysIVp4cyxQNzEEHN8Om1ALO0HiVO_66ejhxOIqENc1BDhljjmpbMzHcrOGLGhD,2
ET9,Quest Diagnostics - Robinson,40.4482876,-80.1580146,"5484 Campbells Run Rd, Pittsburgh, PA, 15205",5484 Campbells Run Rd,Pittsburgh,PA,15205,Allegheny,412-787-1035,412-787-1075,Monday-Friday 6:30 am-3:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/5484+Campbells+Run+Rd,+Pittsburgh,+PA,+15205,+USA/",DGX:NYSE,ATtYBwJECMux4PfB7SFShcWlJpAnq0gijgcgyjeLs4-4xXTTQrVm1Mtmt-lWpPATE8Nv2bEESQStuuSahPxRCM4Ok5V96xBErzaMiW0Pw8cB3iP5iZBm8xXlrh_yN8mtSN4CaepaAMAP1Vpa2k-pB9fVd-dolxT4BlRExQ4dryRghuAw7zsf,1
FMJ,Quest Diagnostics - Rochester Barclay ,42.6433174,-83.1290487,"135 Barclay Cir Ste 103, Rochester, MI, 48307",135 Barclay Cir Ste 103,Rochester,MI,48307,Oakland,248-234-3021,248-852-2830,m-th 6:30 am-3:30 pm|f 6:30 am-1:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/135+Barclay+Cir+Ste+103,+Rochester,+MI,+48307,+USA/",DGX:NYSE,ATtYBwKf6NinZYMyOqVOSHixEwTtLpX6eImeZ8NWbgN09GUJUpNUauopNRR24G_QRk3znQbnmSXpALa7pjXZ2_NlTWdodvHEWzXYtmLoVd3PQfULtEMqacHvgHJosSSH2e7jNJ_LPj9Ndm989mf69SGwvG1kT2pKP_xQOcVtF8ebTM5LZp_Z,7
EK4,Quest Diagnostics - Rock Hill ,34.9555806,-81.0495341,"200 S Herlong Ave Suite D, Rock Hill, SC, 29732",200 S Herlong Ave Suite D,Rock Hill,SC,29732,York,803-833-7337,803-329-8207,Monday-Friday 7:30 am-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/200+S+Herlong+Ave+Suite+D,+Rock+Hill,+SC,+29732,+USA/",DGX:NYSE,ATtYBwKZ6PD5mmW6TroJcmKxbtawfdxUnMXNiEUo2M-7BVJfgAk94Os4qBo_sY3UDsRNNaa3sK7ToCixviV5aucyZHLV9Ydj2jvlpVfrsXm8es6lqSYdoBH0eSh8ELMnf8QpTMW1re3r7SjpLH8wSl-1WgqvgRtLAY9s6blZf_ZOOP99TuwS,3
XDB,Quest Diagnostics - Rockford,42.26412992,-88.98157597,"641 Highgrove Pl, Rockford, IL, 61108",641 Highgrove Pl,Rockford,IL,61108,Winnebago,815-229-0219,815-229-3768,Monday-Friday 6:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/641+Highgrove+Pl,+Rockford,+IL,+61108,+USA/",DGX:NYSE,ATtYBwI5zx08TYuReAioRYzC4dDPmEEL1R9fZbQ_fGnGefifI9DyR--IOSuVXxqiU1diMeXUddnhSSYnF6c1NMDz_uUTp138ESXDgO0ScX8K8k5Q5SZv6R5gtHCmDYN6MM9DYamtR_0Dyb0zH4JHlCeLpS2H9lfOEo9rCbO2dLCwEjsfquaJ,8
HF4,Quest Diagnostics - Rockford Riverside,42.317152,-89.00066,"5901 E Riverside Blvd, Rockford, IL, 61114",5901 E Riverside Blvd,Rockford,IL,61114,Winnebago,779-221-1482,815-877-9878,Monday-Friday 8:00 am-8:00 pm|sa 8:30 am-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/5901+E+Riverside+Blvd,+Rockford,+IL,+61114,+USA/",DGX:NYSE,ATtYBwL9Ey8sizzDuacTZb-OsdOrP6VPdcqosVZdDxun6kehdmRZvfOttkc14Xek7Wrg2yE5CdcL_JAvaXhntDAMcd-FQJJeJxw_grGnImBQGxncLjxHGCWCTazGG_hL7VaU_kpHJpBOgNSq8hyhpzLgh1007uia6Q1fPdwLoBU7iEGRk07L,8
VNH,Quest Diagnostics - Rockledge,28.3399249,-80.7272554,"1260 Us Highway 1 Ste 102, Rockledge, FL, 32955",1260 Us Highway 1 Ste 102,Rockledge,FL,32955,Brevard,321-423-5142,321-504-0804,Monday-Friday 6:30 am-3:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1260+Us+Highway+1+Ste+102,+Rockledge,+FL,+32955,+USA/",DGX:NYSE,ATtYBwIwFD_ikFR3aRGY-1jjE26emfiMo8ysCKYbpXVMyCBVWmzaQLVaXUZy2bHd4J4f_4SvFG3G0WJBI1rIRaCoW3PpU_ptbmq4H31pWyufWScUPinguOET43BQ7ZMAGd__aGYY7mmK4o6X3m0a3OpaLQ532YLRvpikYVufGPlDBJ4miTJF,3
DIR,Quest Diagnostics - Rockport,28.033715,-97.0809138,"2319 Highway 35 N Suite C, Rockport, TX, 78382",2319 Highway 35 N Suite C,Rockport,TX,78382,Aransas,361-727-2671,361-727-2682,Monday-Friday 6:30 am-12:00 pm & 1:00 pm-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2319+Highway+35+N+Suite+C,+Rockport,+TX,+78382,+USA/",DGX:NYSE,ATtYBwJ-e-0VwXX8KSW8WJQSZrI0Kofs1OZVxzjcx5Xn6h77W8YLAOjkL19keQnJIxs00xojAUTQgPmv9VvhgW3eXWCSd-oz6jaU8U3XE_5OnHmoDF0uAMVtLwj9dHnjNWJpNmXnS129EDAq3F7_PhrrwRdCAovx27R72yjJPNr1oARU8k9O,10
RKE,Quest Diagnostics - Rockville Centre,40.662613,-73.647474,"165 North Village Ave Ste 103, Rockville Centre, NY, 11570",165 North Village Ave Ste 103,Rockville Centre,NY,11570,Nassau,516-677-7715,516-678-0890,Monday-Friday 6:30 am-3:00 pm|sa 6:30 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/165+North+Village+Ave+Ste+103,+Rockville+Centre,+NY,+11570,+USA/",DGX:NYSE,ATtYBwJ-eCXdHqLV4EuOoMkqEiGBzAom8GjwVvrD90yCi5Y-hf5C61Wx-XhCUlG-0Jl9qb2AH-RRALWCotvOpSbPA8oeXbs63Ec1Ds4IswFmdQGsTJ0ocGyUUAZ5-coUb2OHBFvq0ABbgqlke3f7F74aoifbIuDYOhJE0oJTgwExjRrLRbrv,1
RKV,Quest Diagnostics - Rockville Medical Center Drive,39.0995383,-77.1956482,"9707 Medical Center Drive Suite 120, Rockville, MD, 20850",9707 Medical Center Drive Suite 120,Rockville,MD,20850,Montgomery,301-340-0290,301-294-1198,Monday-Friday 7:30 am-3:30 pm|sa 8:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/9707+Medical+Center+Drive+Suite+120,+Rockville,+MD,+20850,+USA/",DGX:NYSE,ATtYBwJcSI4PpeZWhddMP0sNrAv4w11AWSuFKXk6r-fI2G7pSUqQuE7rAN4xFMMLQ5yQ-tVV9WPF8KZJryyCEQtt0Pqc8CL-HBPhpPPWKIreXUNF35NQvNOPBUrZH0tRkBiAjmpESCZo9Bnzv05FpIgqVA1M2-SK88HXFrNBNndraumxgB9-,2
QRO,Quest Diagnostics - Rockville Shady Grove,39.1061206,-77.18921185,"15225 Shady Grove Road Suite 207, Rockville, MD, 20850",15225 Shady Grove Road Suite 207,Rockville,MD,20850,Montgomery,202-317-2024,301-527-0960,Monday-Friday 7:00 am-12:00 pm & 12:30 pm-3:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/15225+Shady+Grove+Road+Suite+207,+Rockville,+MD,+20850,+USA/",DGX:NYSE,ATtYBwLc0unfRbJr-WZ7LLfw4PZF06x40g-Oj-JxlkGD68n4ZNjKjZlIvVpKcUQEjUsu7swxF0rWGO9Kx3ts_iOLUKlLr5W4BndqeBWJjOtZvuYHRQ8Y-9X2qtIbsj4rZUoB9wH7hBPtZwwZzTN1oc5u6hDIPSiXzQLAxHXIuFv9HfO2RFyz,2
NQN,Quest Diagnostics - Rockwall,32.88761,-96.471691,"1201 Arista Dr Suite 107, Rockwall, TX, 75032",1201 Arista Dr Suite 107,Rockwall,TX,75032,Rockwall,972-532-7151,972-722-7787,Monday-Friday 8:00 am-12:30 pm & 1:30 pm-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1201+Arista+Dr+Suite+107,+Rockwall,+TX,+75032,+USA/",DGX:NYSE,ATtYBwJtRPbelnSDQWfLpXkRJ5Ciy80SbUAPogkKgISsG-ueVPtTodjyB0imBLzPUZCfwfDyjPHB6DirlR80NHv5h0pb53YN9JAN93dZLBCbj9EaYHqpGDvY9Jc4FDkhmrkM41G_IhUJDrJfLBDGcT4OkRPIG72r8DOa-gjik3gStxfsvbUh,10
ROL,Quest Diagnostics - Rolla,37.937984,-91.753441,"1220 E State Route 72, Rolla, MO, 65401",1220 E State Route 72,Rolla,MO,65401,Phelps,573-368-4641,573-368-3929,Monday-Friday 7:00 am-12:00 pm & 12:30 pm-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1220+E+State+Route+72,+Rolla,+MO,+65401,+USA/",DGX:NYSE,ATtYBwIvDcqb0vdbBCxeR6yVahAvrcc4IFldkOjYDHPUrqnkxCZg4Iz1RB4IUXFTmcLYuqEkQ0WHBwYNdOpoMVRshQTlc9WlPXb24N0z59WAcuwMKjozIgKlDHzldq6YFXaDXe_xoNGIHtcJJ8GfRcHCFo3q8BRX_tgnB2Bii1O3e_lCHA1G,8
U1R,Quest Diagnostics - Rolling Hills Estates Silver Spur ,33.769398,-118.3671496,"883 Silver Spur Rd, Palos Verdes Peninsula, CA, 90274",883 Silver Spur Rd,Palos Verdes Peninsula,CA,90274,Los Angeles,310-986-9138,310-265-1226,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:00 pm|sa 8:00 am-11:30 am,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/883+Silver+Spur+Rd,+Palos+Verdes+Peninsula,+CA,+90274,+USA/",DGX:NYSE,,13
XC8,Quest Diagnostics - Rome,43.2329178,-75.437752,"1790 Black River Blvd Ste 19, Rome, NY, 13440",1790 Black River Blvd Ste 19,Rome,NY,13440,Oneida,315-339-0520,315-339-0545,Monday-Friday 6:30 am-11:30 am & 12:30 pm-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1790+Black+River+Blvd+Ste+19,+Rome,+NY,+13440,+USA/",DGX:NYSE,ATtYBwLcmNr_u3oLp8irorvuGHHJDCKFxzDmV9Uk6PK0fRqCJOcasEdJyoutA62jfOwJu1tTkRI3WPK_-IYe3lIgw09T8ve2kyioK-vLI69DvvKkab30E3r9oC9_dFuaxzGQojZ9PFVhh4WK-y4By7il8uDDeAcIV7oZ7VTdbI5j4uuQZ_hx,1
FQC,Quest Diagnostics - Rome ,34.24519114,-85.16571522,"15 Riverbend Drive Suite 110, Rome, GA, 30161",15 Riverbend Drive Suite 110,Rome,GA,30161,Floyd,706-331-7915,706-234-1095,Monday-Friday 8:00 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/15+Riverbend+Drive+Suite+110,+Rome,+GA,+30161,+USA/",DGX:NYSE,ATtYBwJRUZ7Wo3IrOojHJXuH-mOlYdCwawFszSvWVG4qC0po5w2k5-nm8woFo9SazveWqXw7z79y3Gd5Z7pul8gud93tEtNh47DwGkm0zezTaINnfW1X4VnD1JlcunfMIQPAgJ86t9keCAAuKhNIhtFqrAKym4aJ68rKzq4E2xnvT81okq8G,3
W1E,Quest Diagnostics - Roseburg Nw Edenbower Boulevard,43.236497,-123.367443,"2410 Nw Edenbower Blvd Ste 177, Roseburg, OR, 97471",2410 Nw Edenbower Blvd Ste 177,Roseburg,OR,97471,Douglas,541-378-3048,541-672-0395,Monday-Friday 7:00 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2410+Nw+Edenbower+Blvd+Ste+177,+Roseburg,+OR,+97471,+USA/",DGX:NYSE,ATtYBwLuXPxa0o4ipm1H1AvypoAXTFrju4rLG23VvBT5lNsa0IPeJt76i99-_aN5VihO7jNkxGuEprUDymYhERszWGRRZpb2kGWTwWH9JvhFQn3NoWzbDt6wiH0ojx-FYoZpZCh8NJjOoNLX4tCuyFDTE9xo1TrgynrvPB7H3Nk6Ifa8AIMP,17
HIW,Quest Diagnostics - Roselle,40.662766,-74.244209,"711 E 1st Ave Store 17, Roselle, NJ, 07203",711 E 1st Ave Store 17,Roselle,NJ,7203,Union,908-245-1382,908-245-1493,Monday-Friday 7:00 am-3:00 pm|sa 8:00 am-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/711+E+1st+Ave+Store+17,+Roselle,+NJ,+07203,+USA/",DGX:NYSE,ATtYBwKNDtd2RjvDtXTJFc_63dtUCCq4HE84LvZwK3bnCT47zRZx3ciN0HRq_yb5sOB0yaUhHE5MDQmxtP27oV-VFWkfP-ntcTD7Cyy00A18HcEQ589-U2j3Pq96rR5SdPZol57JG6JVIDSlUUte8lMne8o4vEnnCfmb-4mF0zVvwB2OP2t-,1
RVL,Quest Diagnostics - Roseville East Roseville Parkway ,38.76136326,-121.24905936,"1420 E Roseville Pkwy Ste 120, Roseville, CA, 95661",1420 E Roseville Pkwy Ste 120,Roseville,CA,95661,Placer,279-900-7441,916-781-0636,Monday-Friday 7:00 am-11:00 am & 12:00 pm-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1420+E+Roseville+Pkwy+Ste+120,+Roseville,+CA,+95661,+USA/",DGX:NYSE,ATtYBwKRSvqnFnfXsoPEy_6v8kym8bZ3PLKgaDE586bILEDAwMSn25VGcd0NygQl4hahsTbT_BJjQMgpghzHCO55WNuRu4m9IfbrT0GUYiAuMPDVGJzksjFa-0Xi6naaQpbaDCJiUIetqKoWw6DwvKFrP_UiBLee4qwU5LR2jYTGNOyJzuAX,99
DIU,Quest Diagnostics - Roseville North Sunrise ,38.7464524,-121.2631845,"151 North Sunrise Avenue Suite 711, Roseville, CA, 95661",151 North Sunrise Avenue Suite 711,Roseville,CA,95661,Placer,279-900-7440,916-783-8568,Monday-Friday 7:00 am-4:30 pm|sa 7:00 am-11:00 am,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/151+North+Sunrise+Avenue+Suite+711,+Roseville,+CA,+95661,+USA/",DGX:NYSE,ATtYBwId-R0Qf9H4quqD2XHyqXRu0171wa1IJyEKbvptmGnR_25F9bX_w9ZYNk0nyVX5Z80A1hm3s--x_IUb82KOMgUBVpI1wofuME7NC7GjtfJ0MxxW7z-u_KAaJNB64xcZ8nLhHLt2ilgABNogZXK_hLRJhlh_eyjLothcjzc6eILDMDVr,14
NE2,Quest Diagnostics - Roseville Sierra College ,38.7406586,-121.2265373,"8690 Sierra College Blvd Ste 120, Roseville, CA, 95661",8690 Sierra College Blvd Ste 120,Roseville,CA,95661,Placer,916-788-0288,916-782-2210,Monday-Friday 7:00 am-11:30 am & 12:30 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/8690+Sierra+College+Blvd+Ste+120,+Roseville,+CA,+95661,+USA/",DGX:NYSE,ATtYBwJbJjCKnK15uc1FKMuUr0pvAF5R11tZqPVtdcfUHClPHhvz8qyS_KF5OyymhquzLBvYpGvbVoiYVBA1umHGWryhWx2ryPuJ8Msz9QhUQXbE6ic38_ycpuqyZ5YySAd96Olsp6EoO8929SHfbvhciDS1vkRdkYOysSZiE50BizSn3Ifi,14
V6S,Quest Diagnostics - Roslyn,40.8030102,-73.6457037,"1502 Old Northern Blvd, Roslyn, NY, 11576",1502 Old Northern Blvd,Roslyn,NY,11576,Nassau,516-361-1107,516-626-2577,Monday-Friday 7:00 am-2:00 pm|sa 6:00 am-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1502+Old+Northern+Blvd,+Roslyn,+NY,+11576,+USA/",DGX:NYSE,ATtYBwLWa-xV2l7EJXXcTOeDrppT85vdguGX_2mJ57ssz7jdIlR52_aW7qHOolGiY4n0Ffi64M8_s6MnryeT9k2D4SrsgjK0NxYOe1f6BIkyKMOQdkoxmUWKC46HoH6-DjCaSnXUj3uf-SojUU-oQ29b-tK4zTNMBnY2DZsvms9IHkCsrL_4,1
KHB,Quest Diagnostics - Roxborough,40.0256088,-75.2151377,"525 Jamestown Street, Philadelphia, PA, 19128",525 Jamestown Street,Philadelphia,PA,19128,Philadelphia,215-508-6746,215-508-1851,Monday-Friday 7:30 am-12:15 pm & 1:00 pm-3:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/525+Jamestown+Street,+Philadelphia,+PA,+19128,+USA/",DGX:NYSE,ATtYBwJBqsx4EVxqS2zGVjuc9x48XCSJQ8oSmj621FW4taKcnHGbQ5UroJW_nYtgGN7L78BrICl_SYbSYbsghT6jpL60Pp6xpL-dgCVWfAztGrm3i_6iX-QrQrUYSRb65ZNesdlRiMXdET-BxxedsGryhiiORL0gBzBTgvm0O5tA83Tzs8l_,1
U6M,Quest Diagnostics - Royal Palm,26.677769,-80.202583,"125 South State Road 7 Suite 102, Wellington, FL, 33414",125 South State Road 7 Suite 102,Wellington,FL,33414,Palm Beach,561-795-2916,561-790-2670,Monday-Friday 7:00 am-4:00 pm|sa 7:00 am-11:00 am,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/125+South+State+Road+7+Suite+102,+Wellington,+FL,+33414,+USA/",DGX:NYSE,ATtYBwJbJIZLnkZ3qWlNn6ezGm1TMqKxSjbiZIL7WFq0HszPP5bui-V9aJZ9tPBbINxSFgLGQ8HengKo-RD2DxWRd7F_ecE3Iq2sQY_3RBpjSauaE5Y_Cv2kRxeRKEQNc2vpIBQDuLG-lnuKV-7G-QKBAbqbWvz7oqtQvYk2jXx4b_v4Vllp,4
SCY,Quest Diagnostics - Ruskin Sun City Center,27.712534,-82.376602,"3814 State Road 674, Sun City Center, FL, 33573",3814 State Road 674,Sun City Center,FL,33573,Hillsborough,813-633-7603,813-633-9505,Monday-Friday 7:00 am-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3814+State+Road+674,+Sun+City+Center,+FL,+33573,+USA/",DGX:NYSE,ATtYBwI9mw7tHzRoDva1OKmcGVcXwwNubZUOnZLEIO3T4twz6O22WDPi9e2txA_T194gseFS9c7NDdZQkuFVLSw2-mmXM02__Z0e3ViatYVE1RP_mg8qkOdPlKr1-cF1aqG4iB_CaEzX_uimO6Y01gJzad7kuzm_jURXH_It4GCrMale6kM1,3
G2D,Quest Diagnostics - Rutherford,40.8360974,-74.1132904,"304 Union Ave Suite 101, Rutherford, NJ, 07070",304 Union Ave Suite 101,Rutherford,NJ,7070,Bergen,201-397-3918,201-933-2233,Monday-Friday 7:00 am-3:00 pm|sa 8:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/304+Union+Ave+Suite+101,+Rutherford,+NJ,+07070,+USA/",DGX:NYSE,ATtYBwK2PtH_eeWor4aDulSOTa4zi5oD1sKPRYL8jGVwElRvi40PaW6LlK9Y_cwPiRw9lZA04dHXh8yDKBPEmAk3k00GXTSGoCgAOhd9u3JSguhmqxLGDV5TWb4Wvrz4-IWVUreirm6pddn9aXPaqzVfI4mep9vsOtsR0sSvDMSi1sdl35X0,99
Z1G,Quest Diagnostics - Sa Medical Center ,29.5094825,-98.5725878,"4458 Medical Dr Suite 120, San Antonio, TX, 78229",4458 Medical Dr Suite 120,San Antonio,TX,78229,Bexar,210-418-1149,210-614-4464,Monday-Friday 8:00 am-1:00 pm & 2:00 pm-5:00 pm|sa 7:30 am-11:30 am,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4458+Medical+Dr+Suite+120,+San+Antonio,+TX,+78229,+USA/",DGX:NYSE,ATtYBwK5-Ql2a2CScKO7l4wZWD5ht838pGfq8DYjZWUIhaMkU_tpKkVuQbDUoTEj-DeXX4Zj0FqdPwy4N965M61Z4syI9GHFc982x8sFUGwfOwDJhZqZ9RwMd52Ig6jdvDL-CrHQrZAKhDAYl9wN9QSIY9VWwP226bMuEwXCvpdMb2kyQBOI,10
